Num Nodes,Num Models,Num Requests,Stress Level,Alpha,Mean Latency,Median Latency,Min Latency,Max Latency,Standard Deviation,Warm,Cold,Download,Evict,50th Percentile,90th Percentile,95th Percentile,99th Percentile
200,10000,1000,0.2,2.2,23.91,0.26,0.09,190.26,45.61,758,241,1,0,0.26,86.13,134.21,164.26
200,10000,1000,0.2,4.0,15.61,0.26,0.09,190.26,44.03,877,121,2,0,0.26,62.09,164.26,164.26
200,10000,1000,1.0,0.0,108.07,110.17,0.07,182.29,44.26,7,993,0,0,110.17,170.27,176.28,182.29
200,10000,1000,1.0,1.1,89.8,92.14,0.05,182.29,57.9,178,822,0,0,92.14,164.26,170.27,182.29
200,10000,1000,1.0,1.6,39.22,0.2,0.05,204.28,61.26,681,313,6,0,0.2,146.23,164.26,182.29
200,10000,1000,1.0,2.2,34.86,0.26,0.06,211.29,63.94,749,236,15,0,0.26,164.26,164.26,190.26
200,10000,1000,1.0,4.0,24.41,0.24,0.06,183.25,55.73,837,150,13,0,0.24,152.24,152.24,176.24
200,10000,1000,10.0,0.0,108.36,110.17,0.06,182.29,43.72,2,998,0,0,110.17,170.27,176.28,182.29
200,10000,1000,10.0,1.1,117.85,122.19,0.05,204.28,46.55,18,946,36,0,122.19,176.28,176.28,204.28
200,10000,1000,10.0,1.6,76.97,62.09,0.05,211.29,55.35,235,728,37,0,62.09,152.24,158.25,176.34
200,10000,1000,10.0,2.2,111.86,98.15,0.05,211.29,35.06,17,917,66,0,98.15,164.26,176.28,190.26
200,10000,1000,10.0,4.0,159.22,158.25,0.11,211.29,18.54,6,909,85,0,158.25,182.29,183.25,183.25
