Timestamp,StatusCode,E2ELatency,InternalLatency
10,200,0.124,0.122
10,200,0.115,0.114
10,200,0.114,0.112
10,200,0.112,0.11
10,200,0.112,0.111
10,200,0.112,0.111
10,200,0.111,0.109
10,200,0.112,0.11
10,200,0.11,0.109
10,200,0.113,0.112
10,200,0.114,0.112
10,200,0.11,0.109
10,200,0.111,0.11
10,200,0.109,0.107
10,200,0.115,0.113
10,200,0.109,0.108
10,200,0.109,0.107
10,200,0.111,0.109
10,200,0.109,0.107
10,200,0.121,0.119
10,200,0.112,0.11
10,200,0.11,0.108
10,200,0.111,0.109
10,200,0.109,0.108
10,200,0.115,0.113
10,200,0.11,0.109
10,200,0.113,0.112
10,200,0.11,0.109
10,200,0.113,0.112
10,200,0.112,0.111
10,200,0.11,0.108
10,200,0.11,0.109
10,200,0.116,0.114
10,200,0.111,0.11
10,200,0.114,0.112
10,200,0.11,0.108
10,200,0.11,0.108
10,200,0.109,0.108
10,200,0.117,0.115
10,200,0.112,0.111
10,200,0.11,0.108
10,200,0.11,0.109
10,200,0.111,0.109
10,200,0.117,0.115
10,200,0.11,0.108
10,200,0.114,0.112
10,200,0.114,0.113
10,200,0.111,0.109
10,200,0.117,0.115
10,200,0.11,0.108
10,200,0.114,0.113
10,200,0.11,0.109
10,200,0.111,0.109
10,200,0.113,0.111
10,200,0.11,0.109
10,200,0.115,0.113
10,200,0.11,0.109
10,200,0.113,0.111
10,200,0.114,0.112
10,200,0.11,0.109
10,200,0.111,0.109
10,200,0.109,0.107
10,200,0.112,0.11
10,200,0.11,0.108
10,200,0.114,0.113
10,200,0.113,0.112
10,200,0.109,0.108
10,200,0.11,0.109
10,200,0.11,0.108
10,200,0.115,0.113
10,200,0.11,0.109
10,200,0.109,0.108
10,200,0.114,0.112
10,200,0.109,0.107
10,200,0.114,0.112
10,200,0.109,0.107
10,200,0.114,0.112
10,200,0.115,0.113
10,200,0.11,0.108
10,200,0.109,0.108
10,200,0.109,0.108
10,200,0.115,0.113
10,200,0.112,0.111
10,200,0.109,0.108
10,200,0.11,0.108
10,200,0.109,0.107
10,200,0.115,0.113
10,200,0.111,0.11
10,200,0.11,0.108
10,200,0.109,0.108
10,200,0.114,0.111
10,200,0.114,0.113
10,200,0.111,0.109
10,200,0.114,0.113
10,200,0.113,0.111
10,200,0.11,0.108
10,200,0.115,0.114
