HashOwner,Total Invocation,15min_Alls_g,Ratio
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,1440,90,0.0625
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,7,2,0.2857142857142857
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,88,50,0.5681818181818182
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,18,15,0.8333333333333334
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,4,3,0.75
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,29,29,1.0
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,43871,7478,0.17045428643067173
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,1430,90,0.06293706293706294
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,1440,90,0.0625
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,1440,90,0.0625
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,1440,90,0.0625
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,42914,2700,0.06291653073589039
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,42920,2700,0.06290773532152842
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,42042,2690,0.06398363541220684
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,1440,90,0.0625
d2f8f905e086ca2dfcfb3ea1849bf2d1dae6477efd8ebc6544c9c6d9d434c2bf,1440,90,0.0625
34789b51e152bac5416a9810897908d73f4878f5bf361aa2b61d80e96ea5f9d2,2,2,1.0
34789b51e152bac5416a9810897908d73f4878f5bf361aa2b61d80e96ea5f9d2,116,53,0.45689655172413796
34789b51e152bac5416a9810897908d73f4878f5bf361aa2b61d80e96ea5f9d2,1,1,1.0
34789b51e152bac5416a9810897908d73f4878f5bf361aa2b61d80e96ea5f9d2,45,36,0.8
34789b51e152bac5416a9810897908d73f4878f5bf361aa2b61d80e96ea5f9d2,45,36,0.8
34789b51e152bac5416a9810897908d73f4878f5bf361aa2b61d80e96ea5f9d2,1,1,1.0
34789b51e152bac5416a9810897908d73f4878f5bf361aa2b61d80e96ea5f9d2,163,76,0.4662576687116564
c283bc9f77a1e50fdb73ca2a5ff1ca179aa3c4a9464b03e668ed4826123bc7b5,7,6,0.8571428571428571
91b18d891fd6f28941c2c52c7b97f8aab0a75837ab12b4b8022bf08c7ae754d1,1,1,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2656,180,0.0677710843373494
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2656,180,0.0677710843373494
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,8576,540,0.06296641791044776
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,1440,90,0.0625
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2875,180,0.06260869565217392
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,5751,360,0.06259780907668232
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,48,48,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,96,48,0.5
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2772,181,0.0652958152958153
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2655,180,0.06779661016949153
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,11495,728,0.0633318834275772
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,11495,728,0.0633318834275772
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2656,180,0.0677710843373494
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2,2,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2656,180,0.0677710843373494
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,17,17,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,4,4,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2656,180,0.0677710843373494
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,17,17,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,4,4,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2656,180,0.0677710843373494
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,17,17,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,3,3,1.0
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,2656,180,0.0677710843373494
a139df2d1438bdd2673503a1872e506b63b334c28f5d8da6ba9e481dbbcea509,17,17,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,66,15,0.22727272727272727
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,3,3,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,12,11,0.9166666666666666
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,12,12,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,4,4,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,2,2,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,95,15,0.15789473684210525
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,2,2,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,4,4,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,3,3,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,2,2,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,8,8,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,6046,2402,0.39728746278531263
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,15,8,0.5333333333333333
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,108,14,0.12962962962962962
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,3,3,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,4,4,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,1,1,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,3,3,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,94,16,0.1702127659574468
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,1,1,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,281,43,0.15302491103202848
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,1,1,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,108,14,0.12962962962962962
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,1,1,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,325,43,0.13230769230769232
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,1,1,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,6,6,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,3,3,1.0
19dd6699ad7a7cb64596b1247b8545a9bdeed963adc4ac9517dc1d2d4fcf6f96,4,4,1.0
919c084e898410234c2b13368d839a52776aa3b9100788088509b66bfa1d1f80,1440,90,0.0625
919c084e898410234c2b13368d839a52776aa3b9100788088509b66bfa1d1f80,288,72,0.25
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,16,16,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,1,1,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,1,1,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,1,1,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,2,2,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,2,2,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,1,1,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,1,1,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,1,1,1.0
f4143e3b704a35313142733987711a61a8d4d654d0afbdcf5c1ece3ec05f57e5,64,41,0.640625
7547ca736fbeb5fb392281b481055aafaa3752579923531dffd35c1acbab0fac,1441,158,0.10964607911172797
665f2f8d98cffba087bc518bb6775a613eba09563ec6bf883040dc0a5ea1f025,288,72,0.25
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,2,2,1.0
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,364737,25808,0.07075783372676751
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,10366,905,0.08730464981670848
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,10352,904,0.08732612055641421
8d88da486e448e2a4cf7cb425d14c3d619ded498089677b38f961e93b5e53d74,1123,280,0.2493321460373998
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,10,6,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,2,1,0.5
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,98,49,0.5
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,5,3,0.6
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,1,1,1.0
e9e62a63183dc9113da1fe9b741972b959671317ade816cc2774ff774837d719,17,14,0.8235294117647058
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,268477,16968,0.06320094458743207
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,1,1,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,268457,17000,0.0633248527697173
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,312,122,0.391025641025641
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,268532,17018,0.06337419748856747
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,269061,17104,0.06356922779592732
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,5,5,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,562,191,0.3398576512455516
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,98,98,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,111,111,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,24,24,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,64,61,0.953125
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,268251,17009,0.06340703296539435
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,4,4,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,581,192,0.3304647160068847
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,190,190,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,207,207,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,24,24,1.0
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,2502,292,0.11670663469224621
e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,268489,17006,0.06333965264871187
d7920477fab9fc9e5b9499fd7c7cabf0a9476b346191cf40a70742d95767b339,288,72,0.25
d7920477fab9fc9e5b9499fd7c7cabf0a9476b346191cf40a70742d95767b339,482,82,0.17012448132780084
d7920477fab9fc9e5b9499fd7c7cabf0a9476b346191cf40a70742d95767b339,288,72,0.25
d7920477fab9fc9e5b9499fd7c7cabf0a9476b346191cf40a70742d95767b339,288,72,0.25
931c4e8acbdf78651f71cb6fbbfbcb91e2ac7f8d70c98efa4aa6cc625be2d197,288,72,0.25
0c47210fff7b350770571bd072770e95d13ff0d74d2d11a3764f5b643c0bb005,1,1,1.0
c95a38b2e553be9c044cd5f08f2b974f63606ec31c387afca14819706cc5be34,14482,1618,0.11172489987570777
c95a38b2e553be9c044cd5f08f2b974f63606ec31c387afca14819706cc5be34,2,2,1.0
c95a38b2e553be9c044cd5f08f2b974f63606ec31c387afca14819706cc5be34,24,24,1.0
5e13f80fcf3d256a5643c4ab6cb93dbefaae0354a8aa62032192330cf36dc4d8,1,1,1.0
5e13f80fcf3d256a5643c4ab6cb93dbefaae0354a8aa62032192330cf36dc4d8,1,1,1.0
5e13f80fcf3d256a5643c4ab6cb93dbefaae0354a8aa62032192330cf36dc4d8,1440,90,0.0625
5e13f80fcf3d256a5643c4ab6cb93dbefaae0354a8aa62032192330cf36dc4d8,22843,1441,0.06308278247165433
5e13f80fcf3d256a5643c4ab6cb93dbefaae0354a8aa62032192330cf36dc4d8,63119,4087,0.06475070897827913
5e13f80fcf3d256a5643c4ab6cb93dbefaae0354a8aa62032192330cf36dc4d8,22843,1493,0.0653591909994309
5e13f80fcf3d256a5643c4ab6cb93dbefaae0354a8aa62032192330cf36dc4d8,17449,1150,0.06590635566508109
123ef8b7819a5cff15575c1331b11b2f00bee593516889d32aea008da3a48cad,81,39,0.48148148148148145
7e5fcd8ba7f39c2eb608d9294dc4e54db69e0abce353685fc945d80b24a53bc1,12,12,1.0
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,2,2,1.0
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,53,21,0.39622641509433965
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,9,9,1.0
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,7,7,1.0
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,1,1,1.0
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,780,410,0.5256410256410257
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,1442,92,0.0638002773925104
5da5179a60049fa64dae2e890d8039e3c9df075bb17bdad979638fec70128a45,1440,90,0.0625
9b36858c6720a77a80341909304d61e1552f2281114a362566f1d7b5e30199d5,1,1,1.0
9e76a000432bbf6d80bbc4632be0bacac7bc2c47fcb23413a61255cd55a3d7e2,110,17,0.15454545454545454
9e76a000432bbf6d80bbc4632be0bacac7bc2c47fcb23413a61255cd55a3d7e2,110,17,0.15454545454545454
9e76a000432bbf6d80bbc4632be0bacac7bc2c47fcb23413a61255cd55a3d7e2,110,16,0.14545454545454545
9e76a000432bbf6d80bbc4632be0bacac7bc2c47fcb23413a61255cd55a3d7e2,109,17,0.1559633027522936
9e76a000432bbf6d80bbc4632be0bacac7bc2c47fcb23413a61255cd55a3d7e2,109,17,0.1559633027522936
9e76a000432bbf6d80bbc4632be0bacac7bc2c47fcb23413a61255cd55a3d7e2,71,15,0.2112676056338028
93c7468f9bf040c15a9da0da63a03296e6d0c8641d20040fc69c96d4bfb3f7a4,12,12,1.0
93c7468f9bf040c15a9da0da63a03296e6d0c8641d20040fc69c96d4bfb3f7a4,12,12,1.0
ad4cbdf8c0a7cdd3d302401aeaf389d3ed287a20fba3417867cbe46ad3b4b339,288,75,0.2604166666666667
36df1d5ab7b783dcbcb8cce44539652a59a42cfbd61248c5fc5a514b02f3e0ec,1,1,1.0
36df1d5ab7b783dcbcb8cce44539652a59a42cfbd61248c5fc5a514b02f3e0ec,1,1,1.0
36df1d5ab7b783dcbcb8cce44539652a59a42cfbd61248c5fc5a514b02f3e0ec,1,1,1.0
3ade5875fcb8d966e5ac8fddcee34345e73fb33ff5b2f99fe0deca42f5b3e096,1,1,1.0
eac0a230f0017ea36d0187b9e66251aef965b29a07532d678c26785cdfaa5c8f,68,48,0.7058823529411765
eac0a230f0017ea36d0187b9e66251aef965b29a07532d678c26785cdfaa5c8f,92,68,0.7391304347826086
c83af0e5bb1b622dbf11d8e416ae0f9e007c5b48e9ff5c6e954d4ea87b48f743,169,167,0.9881656804733728
ae6845f7c2392ca95635355912475b6b37d8ad1981e7ca0dc1d3ff0f00303bb3,1439,163,0.113273106323836
ea09af4b1767330e0ed2789fe499dbbe8263758b3ee3acf0a5a88b55f748190a,21998,2081,0.09459950904627694
e309679f277217402663de36704e92db4ab099c31bb7a7613955ffdd260f172b,48,48,1.0
e309679f277217402663de36704e92db4ab099c31bb7a7613955ffdd260f172b,151,27,0.17880794701986755
e309679f277217402663de36704e92db4ab099c31bb7a7613955ffdd260f172b,152,30,0.19736842105263158
e309679f277217402663de36704e92db4ab099c31bb7a7613955ffdd260f172b,48,48,1.0
0079a2b2625577509000bad1ddb9b9f0d7e0467d3708af9ade767848f3d3a9f6,1,1,1.0
0079a2b2625577509000bad1ddb9b9f0d7e0467d3708af9ade767848f3d3a9f6,1,1,1.0
3baf1b9d3abf537b819339d1ebbdc3ac40e714b748451f5d10279c37bdcbd76f,144,72,0.5
3baf1b9d3abf537b819339d1ebbdc3ac40e714b748451f5d10279c37bdcbd76f,98751,6264,0.06343226904031352
3baf1b9d3abf537b819339d1ebbdc3ac40e714b748451f5d10279c37bdcbd76f,98751,6264,0.06343226904031352
d3343f1cd815a980d556a5549d221adf834391bf0d349108a901acb7af9ef8e6,1,1,1.0
d3343f1cd815a980d556a5549d221adf834391bf0d349108a901acb7af9ef8e6,1,1,1.0
d3343f1cd815a980d556a5549d221adf834391bf0d349108a901acb7af9ef8e6,23,23,1.0
d3343f1cd815a980d556a5549d221adf834391bf0d349108a901acb7af9ef8e6,1,1,1.0
f80d15fe011793c803825231a622330397ca6c01d5ccc4b9e4c79462a48bafcf,1,1,1.0
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,235,52,0.22127659574468084
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,1,1,1.0
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,1,1,1.0
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,1,1,1.0
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,1440,161,0.11180555555555556
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,288,73,0.2534722222222222
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,288,73,0.2534722222222222
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,288,72,0.25
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,288,75,0.2604166666666667
5b5b72034a77eb726807b69043547f4ef0fcade75b4f3f6e4761d457b039d77d,1440,153,0.10625
4445db6c91e5cd1886435832359fb02ea49d39e7efed4887731ab21476d622d1,2880,180,0.0625
4445db6c91e5cd1886435832359fb02ea49d39e7efed4887731ab21476d622d1,85977,5400,0.06280749502773998
4445db6c91e5cd1886435832359fb02ea49d39e7efed4887731ab21476d622d1,10038,4353,0.43365212193664077
68815be82fbf99b067a8c10ae248e5271e637a069b35c5c2113dbdc3cb075cc5,1,1,1.0
68815be82fbf99b067a8c10ae248e5271e637a069b35c5c2113dbdc3cb075cc5,1,1,1.0
abe9c32684eecf470828b8293487d05df3167bab4a02e966856c5da9582c5cea,86152,5408,0.06277277370229362
abe9c32684eecf470828b8293487d05df3167bab4a02e966856c5da9582c5cea,79,49,0.620253164556962
abe9c32684eecf470828b8293487d05df3167bab4a02e966856c5da9582c5cea,52,48,0.9230769230769231
abe9c32684eecf470828b8293487d05df3167bab4a02e966856c5da9582c5cea,48,25,0.5208333333333334
f07ebe5ca821140b770813ff568cadafe6f73440f485aa6898a9ed7220a57d45,288,74,0.2569444444444444
e1599593914d7ba617285c70f36fc87a4e27180ca983fb45fc299f6598617b69,74,25,0.33783783783783783
e1599593914d7ba617285c70f36fc87a4e27180ca983fb45fc299f6598617b69,75,25,0.3333333333333333
e1599593914d7ba617285c70f36fc87a4e27180ca983fb45fc299f6598617b69,75,25,0.3333333333333333
e1599593914d7ba617285c70f36fc87a4e27180ca983fb45fc299f6598617b69,518,175,0.33783783783783783
e1599593914d7ba617285c70f36fc87a4e27180ca983fb45fc299f6598617b69,518,174,0.3359073359073359
bf339aaafae138547dc51d4bfb62d273c25fbe8d96dd88f1fa9b76d191a2954c,1,1,1.0
bf339aaafae138547dc51d4bfb62d273c25fbe8d96dd88f1fa9b76d191a2954c,600,48,0.08
a3d90f745cfdcc0ebf6ec24c97fc62473e729045bf257430617c43f8842169a4,1,1,1.0
c69384a4736eb11974ee200db905480ca131bb577b1f4780bf99fd41e2dd59b0,1440,90,0.0625
c69384a4736eb11974ee200db905480ca131bb577b1f4780bf99fd41e2dd59b0,2881,246,0.08538701839639014
e1f0177eccbf586d3bec0eeac8bc4d3d225b86a6479c6ba30cc15a265c551ef3,2,2,1.0
e1f0177eccbf586d3bec0eeac8bc4d3d225b86a6479c6ba30cc15a265c551ef3,3,3,1.0
e1f0177eccbf586d3bec0eeac8bc4d3d225b86a6479c6ba30cc15a265c551ef3,2,2,1.0
e1f0177eccbf586d3bec0eeac8bc4d3d225b86a6479c6ba30cc15a265c551ef3,4,4,1.0
c61d0a1f2f0d1729dc319bb062dfb79f7b947c4262595290756a36983953cde9,1,1,1.0
061404a9021b7ee71cfc35246855eb6d2b9d60b58a779b9a495c0fb19150cf63,16,12,0.75
d6bb2e8bd2458fb2371efbcafd53d512a10365632de7fb6e9955a829cd087bcd,4,4,1.0
6b38bcb89c9c2af2c203eebde244af8e91c480dca070057ec3d8cc47ae8df337,7045,4190,0.5947480482611781
6b38bcb89c9c2af2c203eebde244af8e91c480dca070057ec3d8cc47ae8df337,500,271,0.542
bf84ed6030df5dfd62c6f576bd19af1458922095e9b80ddcc99f0b659ada8256,1,1,1.0
69b6315230b68d5bc96b43bb22ac6bf1e4619978cce2002e4f196b7a3555efb2,1,1,1.0
3a0c7f8e8a3ce23bdc0d5aba61ac6542902a58d78583bcb0560f08c8479c1d00,2523,459,0.18192627824019025
3a0c7f8e8a3ce23bdc0d5aba61ac6542902a58d78583bcb0560f08c8479c1d00,2523,459,0.18192627824019025
a1c48e6309e09ecdd04e00de607eba80988c60ff049fdcd570fa936fc678ccd2,288,72,0.25
a1c48e6309e09ecdd04e00de607eba80988c60ff049fdcd570fa936fc678ccd2,288,72,0.25
a1c48e6309e09ecdd04e00de607eba80988c60ff049fdcd570fa936fc678ccd2,2,2,1.0
a1c48e6309e09ecdd04e00de607eba80988c60ff049fdcd570fa936fc678ccd2,288,72,0.25
a1c48e6309e09ecdd04e00de607eba80988c60ff049fdcd570fa936fc678ccd2,288,72,0.25
a907c8ffee7b2cc11f56ba689c4ef26fded31d84bab08ad993d419344619c683,288,74,0.2569444444444444
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,1440,145,0.10069444444444445
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,4,3,0.75
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,1,1,1.0
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,139,12,0.08633093525179857
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,37,18,0.4864864864864865
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,367,56,0.15258855585831063
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,13,3,0.23076923076923078
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,84,11,0.13095238095238096
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5696,383,0.06724016853932584
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,1440,217,0.15069444444444444
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,4,4,1.0
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,22862,1562,0.06832298136645963
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,27786,2120,0.0762974159648744
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,2,1,0.5
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,1373846,86867,0.06322906643102648
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,145331,9908,0.06817540648588395
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,17429,1215,0.069711400539331
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,2887,284,0.09837201246969172
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,231278,39576,0.1711187402174007
