Profiling load_model_state_dict...
         230787 function calls (207449 primitive calls) in 10.540 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bloom/configuration_bloom.py:143(BloomOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bart/configuration_bart.py:15(<module>)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:516(_check_name_wrapper)
        4    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:1635(_check_and_enable_sdpa)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/align/configuration_align.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clipseg/configuration_clipseg.py:15(<module>)
      224    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:218(_acquireLock)
        4    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/import_utils.py:310(is_torch_sdpa_available)
      557    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/overrides.py:1838(is_tensor_like)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:937(parse)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/hub.py:252(extract_commit_hash)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/fsmt/configuration_fsmt.py:15(<module>)
     2327    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/albert/configuration_albert.py:16(<module>)
     1170    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/nn/modules/container.py:319(__iadd__)
      901    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/integrations/deepspeed.py:288(is_deepspeed_zero3_enabled)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/beit/configuration_beit.py:15(<module>)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/nn/modules/sparse.py:124(__init__)
       53    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:358(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/nn/modules/container.py:391(extend)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/prophetnet/configuration_prophetnet.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/hubert/configuration_hubert.py:15(<module>)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:342(__init__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/rembert/configuration_rembert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/pvt/configuration_pvt.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:435(_parse_sub)
      224    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:227(_releaseLock)
      234    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/_distutils_hack/__init__.py:89(find_spec)
      223    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/logging.py:82(_configure_library_root_logger)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mpt/configuration_mpt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/phi3/configuration_phi3.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/codegen/configuration_codegen.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/configuration_utils.py:818(_dict_from_json_file)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/feature_extraction_utils.py:61(BatchFeature)
      898    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/nn/modules/module.py:2014(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:493(_parse)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/__init__.py:183(dumps)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2124(_signature_from_function)
      472    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deberta/configuration_deberta.py:15(<module>)
      304    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:329(__hash__)
       32    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/packaging/version.py:503(_cmpkey)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/encoder.py:182(encode)
  744/722    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:3057(__str__)
      898    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/__future__.py:68(get_swap_module_params_on_conversion)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/unispeech/configuration_unispeech.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/prophetnet/configuration_prophetnet.py:26(ProphetNetConfig)
       35    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/patchtsmixer/configuration_patchtsmixer.py:15(<module>)
      230    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1230(append)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:677(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/layoutlm/configuration_layoutlm.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:3905(<listcomp>)
      223    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:193(_checkLevel)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mask2former/configuration_mask2former.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/resnet/configuration_resnet.py:15(<module>)
      702    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mbart/configuration_mbart.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/layoutlmv3/configuration_layoutlmv3.py:15(<module>)
      559    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:3908(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/groupvit/configuration_groupvit.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/conditional_detr/configuration_conditional_detr.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blenderbot/configuration_blenderbot.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swin/configuration_swin.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/pvt_v2/configuration_pvt_v2.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jukebox/configuration_jukebox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:15(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:496(__init__)
        6    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/import_utils.py:1493(__init__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/poolformer/configuration_poolformer.py:15(<module>)
      560    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:3909(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/owlvit/configuration_owlvit.py:15(<module>)
      467    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/convnext/configuration_convnext.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vit/configuration_vit.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blenderbot_small/configuration_blenderbot_small.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/table_transformer/configuration_table_transformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dinov2/configuration_dinov2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/yolos/configuration_yolos.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/efficientformer/configuration_efficientformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clip/configuration_clip.py:15(<module>)
      719    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilenet_v1/configuration_mobilenet_v1.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:1039(__new__)
      220    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1224(__init__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilenet_v2/configuration_mobilenet_v2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bigbird_pegasus/configuration_bigbird_pegasus.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deit/configuration_deit.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/longformer/configuration_longformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/marian/configuration_marian.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swiftformer/configuration_swiftformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/segformer/configuration_segformer.py:15(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/whisper/configuration_whisper.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilevit/configuration_mobilevit.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/detr/configuration_detr.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/hub.py:266(cached_file)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mpt/configuration_mpt.py:117(MptConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/flava/configuration_flava.py:15(<module>)
      122    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/encoder.py:413(_iterencode)
      149    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:646(_is_dunder)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/oneformer/configuration_oneformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/data2vec/configuration_data2vec_vision.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt2/configuration_gpt2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dbrx/configuration_dbrx.py:149(DbrxConfig)
      432    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
