Profiling load_model_state_dict...
         219349 function calls (196033 primitive calls) in 87.281 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/van/configuration_van.py:30(VanConfig)
        4    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/packaging/version.py:559(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/poolformer/configuration_poolformer.py:34(PoolFormerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/unispeech_sat/configuration_unispeech_sat.py:34(UniSpeechSatConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/unispeech/configuration_unispeech.py:34(UniSpeechConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clip/configuration_clip.py:248(CLIPConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/swin/configuration_swin.py:38(SwinConfig)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:73(isclass)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/fsmt/configuration_fsmt.py:41(FSMTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/focalnet/configuration_focalnet.py:29(FocalNetConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/sew/configuration_sew.py:32(SEWConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/maskformer/configuration_maskformer_swin.py:25(MaskFormerSwinConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/levit/configuration_levit.py:35(LevitConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/x_clip/configuration_x_clip.py:261(XCLIPConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/donut/configuration_donut_swin.py:29(DonutSwinConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/data2vec/configuration_data2vec_audio.py:31(Data2VecAudioConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/decision_transformer/configuration_decision_transformer.py:31(DecisionTransformerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:265(ChineseCLIPConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/wav2vec2_conformer/configuration_wav2vec2_conformer.py:33(Wav2Vec2ConformerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clipseg/configuration_clipseg.py:135(CLIPSegVisionConfig)
        4    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/yolos/configuration_yolos.py:35(YolosConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blip/configuration_blip.py:278(BlipConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/groupvit/configuration_groupvit.py:268(GroupViTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/tvlt/configuration_tvlt.py:28(TvltConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/perceiver/configuration_perceiver.py:36(PerceiverConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:161(__len__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/wavlm/configuration_wavlm.py:32(WavLMConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blenderbot_small/configuration_blenderbot_small.py:36(BlenderbotSmallConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/glpn/configuration_glpn.py:29(GLPNConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/altclip/configuration_altclip.py:246(AltCLIPConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/tapas/configuration_tapas.py:45(TapasConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:523(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xlm/configuration_xlm.py:40(XLMConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blip_2/configuration_blip_2.py:264(Blip2Config)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:286(isbuiltin)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/speecht5/configuration_speecht5.py:349(SpeechT5HifiGanConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xglm/configuration_xglm.py:29(XGLMConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/openai/configuration_openai.py:27(OpenAIGPTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mvp/configuration_mvp.py:29(MvpConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/swiftformer/configuration_swiftformer.py:34(SwiftFormerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/speech_to_text/configuration_speech_to_text.py:31(Speech2TextConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/regnet/configuration_regnet.py:28(RegNetConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/speecht5/configuration_speecht5.py:37(SpeechT5Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blenderbot/configuration_blenderbot.py:36(BlenderbotConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/longt5/configuration_longt5.py:33(LongT5Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/beit/configuration_beit.py:36(BeitConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/sew_d/configuration_sew_d.py:32(SEWDConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/marian/configuration_marian.py:34(MarianConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/auto/auto_factory.py:448(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gptj/configuration_gptj.py:33(GPTJConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/flaubert/configuration_flaubert.py:34(FlaubertConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:112(__init__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mobilevitv2/configuration_mobilevitv2.py:34(MobileViTV2Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/timesformer/configuration_timesformer.py:28(TimesformerConfig)
        6    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bridgetower/configuration_bridgetower.py:250(BridgeTowerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gpt_bigcode/configuration_gpt_bigcode.py:28(GPTBigCodeConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clap/configuration_clap.py:338(ClapConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/hubert/configuration_hubert.py:32(HubertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/resnet/configuration_resnet.py:35(ResNetConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bloom/configuration_bloom.py:42(BloomConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gpt2/configuration_gpt2.py:37(GPT2Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bigbird_pegasus/configuration_bigbird_pegasus.py:43(BigBirdPegasusConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/data2vec/configuration_data2vec_vision.py:35(Data2VecVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mbart/configuration_mbart.py:34(MBartConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/switch_transformers/configuration_switch_transformers.py:27(SwitchTransformersConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/llama/configuration_llama.py:31(LlamaConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/imagegpt/configuration_imagegpt.py:37(ImageGPTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/m2m_100/configuration_m2m_100.py:34(M2M100Config)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:170(_type_repr)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/vit/configuration_vit.py:35(ViTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/ctrl/configuration_ctrl.py:26(CTRLConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:398(_create_exit_wrapper)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/vit_mae/configuration_vit_mae.py:29(ViTMAEConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/codegen/configuration_codegen.py:44(CodeGenConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:303(splitroot)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gptsan_japanese/configuration_gptsan_japanese.py:29(GPTSanJapaneseConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/nllb_moe/configuration_nllb_moe.py:27(NllbMoeConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/plbart/configuration_plbart.py:32(PLBartConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/esm/configuration_esm.py:33(EsmConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/nezha/configuration_nezha.py:9(NezhaConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bart/configuration_bart.py:35(BartConfig)
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/hub.py:70(is_offline_mode)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/distilbert/configuration_distilbert.py:45(DistilBertConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/nystromformer/configuration_nystromformer.py:29(NystromformerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mgp_str/configuration_mgp_str.py:28(MgpstrConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:903(release)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xmod/configuration_xmod.py:40(XmodConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mobilenet_v1/configuration_mobilenet_v1.py:36(MobileNetV1Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/rwkv/configuration_rwkv.py:38(RwkvConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/albert/configuration_albert.py:36(AlbertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/deit/configuration_deit.py:37(DeiTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mpnet/configuration_mpnet.py:29(MPNetConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mobilenet_v2/configuration_mobilenet_v2.py:38(MobileNetV2Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/luke/configuration_luke.py:29(LukeConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/squeezebert/configuration_squeezebert.py:37(SqueezeBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/electra/configuration_electra.py:44(ElectraConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/dpr/configuration_dpr.py:45(DPRConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mobilebert/configuration_mobilebert.py:31(MobileBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/layoutlm/configuration_layoutlm.py:36(LayoutLMConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gpt_neox_japanese/configuration_gpt_neox_japanese.py:28(GPTNeoXJapaneseConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/opt/configuration_opt.py:32(OPTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bert_generation/configuration_bert_generation.py:20(BertGenerationConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/altclip/configuration_altclip.py:32(AltCLIPTextConfig)
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/dynamic_module_utils.py:530(resolve_trust_remote_code)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/lilt/configuration_lilt.py:30(LiltConfig)
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/import_utils.py:511(is_accelerate_available)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/roc_bert/configuration_roc_bert.py:28(RoCBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/ibert/configuration_ibert.py:37(IBertConfig)
        3    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/import_utils.py:220(is_torch_available)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xlm_roberta/configuration_xlm_roberta.py:45(XLMRobertaConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/open_llama/configuration_open_llama.py:33(OpenLlamaConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/fnet/configuration_fnet.py:30(FNetConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/videomae/configuration_videomae.py:28(VideoMAEConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/biogpt/configuration_biogpt.py:29(BioGptConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/camembert/configuration_camembert.py:39(CamembertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/git/configuration_git.py:127(GitConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/canine/configuration_canine.py:29(CanineConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bert/configuration_bert.py:72(BertConfig)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/visual_bert/configuration_visual_bert.py:43(VisualBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/layoutlmv3/configuration_layoutlmv3.py:40(LayoutLMv3Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mega/configuration_mega.py:31(MegaConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:197(<dictcomp>)
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/timm_backbone/configuration_timm_backbone.py:25(TimmBackboneConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/yoso/configuration_yoso.py:29(YosoConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/qdqbert/configuration_qdqbert.py:29(QDQBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mctct/configuration_mctct.py:29(MCTCTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/ernie/configuration_ernie.py:41(ErnieConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/deberta_v2/configuration_deberta_v2.py:42(DebertaV2Config)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:1089(_init)
        1    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/big_bird/configuration_big_bird.py:34(BigBirdConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gpt_neox/configuration_gpt_neox.py:29(GPTNeoXConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/markuplm/configuration_markuplm.py:29(MarkupLMConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/vilt/configuration_vilt.py:28(ViltConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/splinter/configuration_splinter.py:32(SplinterConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/roformer/configuration_roformer.py:46(RoFormerConfig)
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/modeling_utils.py:735(_add_variant)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/megatron_bert/configuration_megatron_bert.py:28(MegatronBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/convbert/configuration_convbert.py:37(ConvBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/vit_msn/configuration_vit_msn.py:30(ViTMSNConfig)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2869(return_annotation)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/roberta/configuration_roberta.py:37(RobertaConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/deberta/configuration_deberta.py:40(DebertaConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/sam/configuration_sam.py:79(SamMaskDecoderConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/data2vec/configuration_data2vec_text.py:31(Data2VecTextConfig)
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/audio_spectrogram_transformer/configuration_audio_spectrogram_transformer.py:31(ASTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xlm_roberta_xl/configuration_xlm_roberta_xl.py:34(XLMRobertaXLConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/convnext/configuration_convnext.py:36(ConvNextConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/rembert/configuration_rembert.py:32(RemBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/retribert/configuration_retribert.py:31(RetriBertConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/fsmt/configuration_fsmt.py:29(DecoderConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:250(match)
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/roberta_prelayernorm/configuration_roberta_prelayernorm.py:35(RobertaPreLayerNormConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/sam/configuration_sam.py:140(SamVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/sam/configuration_sam.py:254(SamConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_compile.py:477(_get_iscased)
        4    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/convnextv2/configuration_convnextv2.py:30(ConvNextV2Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/sam/configuration_sam.py:32(SamPromptEncoderConfig)
        1    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2865(parameters)
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/torch/storage.py:226(untyped)
        2    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/import_utils.py:426(is_detectron2_available)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:767(_hash_set_none)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:111(_noop)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/configuration_utils.py:704(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/modeling_utils.py:3120(_find_mismatched_keys)
        1    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
